text,intent,labelIndex,ERNIE(预训练模型),Bi-LSTM(非预训练模型)
健康健康，申请嗯申请健康卡，,咨询新冠肺炎防控要求,0,申请健康申明,申请健康申明
你帮帮我看酒店能上飞机吗？,咨询特殊物品运输规定,8,预订度假产品及酒店,预订度假产品及酒店
你好请问九点四十至十三点到西双版纳的航班有吗，揭阳市潮汕机场至西双版纳，,查询航班动态或预订客票,16,预订客票,查询航班动态
那个，你帮我看一下那个新票吧，,验证电子客票,12,预订客票,查询航班动态或预订客票
查明天南京飞往西双版纳的机票，,预订客票或兑换积分,21,预订客票或验证电子客票,查询航班动态或预订客票
云龙机场能打，打印行程卡，行程单吗？,查询机场或营业部信息,24,查询机场或营业部信息,配送行程单
呃查询航班情况，帮我转人工谢谢，,查询航班动态,11,查询航班动态,人工服务
哎你好我想问问最近有没有飞机飞到意大利的中转的，,预订客票,4,咨询中转相关问题,咨询中转相关问题
嗯，目前ａｐｐ显示退呃退票操作中，,查询机票退款进度,6,办理航班退票,办理航班退票
我的机票是上海到法国巴黎八，巴黎到佛罗伦萨，的是6月9号，现在，航班还正常吗？,验证电子客票,12,查询航班动态,查询航班动态
啊你好我在东航东方航空订了那个嗯机票我这边怎么打印，,办理值机选座,22,配送行程单,配送行程单
行李接你的主人，,咨询托运及非托运行李规定,33,人工服务,人工服务
增加订票，,预订客票或兑换积分,21,预订客票,预订客票
我想查一下，随身携带的行李，,咨询特殊物品运输规定,8,咨询特殊物品运输规定,咨询托运及非托运行李规定
你好我想问一下这个行程单在哪个机场都能打吗？,配送行程单,15,查询机场或营业部信息,查询机场或营业部信息
诶你好有一个航班买了之后，出行的时候发现，航班时间有变动，,查询航班动态,11,办理客票改期,办理客票改期
我要预定东方航空公司的机票，,预订客票,4,预订客票或兑换积分,预订客票或兑换积分
我刚刚兑换了里程，请问怎么查询,验证电子客票,12,兑换积分,查询积分
你好我想把我的飞机票，可以挂一年吗？,关联客票,90,办理客票改期,办理客票改期
配送行程单还有发票,配送行程单,15,配送行程单,申请及查询电子发票
乘坐国际航班托运行李，带口罩，数量有限制吗？,咨询特殊物品运输规定,8,咨询特殊物品运输规定,咨询托运及非托运行李规定
嗯我订了一张机票那个，有一个女的叫佘金凤，那个缝，当时肯定是有点急，携程疯了，给我改一下，,修改客票姓名,27,修改客票姓名,修改客票或会员信息汇总
请问拨打的这个服务电话号码是多少，,人工服务,13,人工服务,查询机场或营业部信息
会有机票有机票，我看今天好像有一个通知，好像十六号开始停飞了是吧，,办理客票改期,2,查询航班动态,查询航班动态
请问一下我原订的是5月11号，6点40，呃就是十八四十五这一趟嗯航班嗯给我发信息说取消了我问一下是咋回事，,办理客票改期,2,查询航班动态,查询航班动态
"我想托运,疫苗",咨询特殊物品运输规定,8,咨询特殊物品运输规定,办理小动物运输
那个开的发票怎么还没开来呀，一个星期了，,配送行程单,15,配送行程单,申请及查询电子发票
你好我想问一下那个呃，ｍｕ五零四六，今天上，上海飞马尼拉，哎，上海飞克拉克飞不飞了，,查询航班动态,11,查询航班动态,查询航班动态或预订客票
好你好我想问一下，我知道，我我订的4月10号的下午的3点25的那趟航班是改签了是吗？,查询航班动态,11,办理客票改期,办理客票改期
请问现在全国只有虹桥可以自助打印行程单吗,查询机场或营业部信息,24,查询机场或营业部信息,申请及查询电子发票
就是我我已经买了飞机票然后我两个小孩就是呃那个户口本，就是已经更新换了新的，我手上的是持那个，有的是那本旧的旧的，上面就是已经被那个公安局盖章了就是已经是不能使用了，我经常不能使用的话，呃坐飞机是不是没有关系，,咨询乘机证件规定,32,修改客票证件,办理客票改期
六月呃飞往韩国的飞机票，有哪些，,预订客票,4,预订客票或兑换积分,查询航班动态或预订客票
这个共享航班只能算零点五次,查询积分累积标准,78,查询积分累积标准,办理航班退票
嗯我在网上订的，明天晚上兰州飞成都的机票然后现在航班通知我取消了，现在，因为我在网上已经办理了值机，现在退票退不了，,取消值机,36,办理航班退票,办理航班退票
你好我购买的那个嗯航班他取消了你可以帮我转接一下那个嗯，人工服务吗？,办理客票改期,2,办理客票改期,人工服务
呃，更正一下，机票的那个身份证，信息类型，,办理网站业务,23,修改客票证件,修改客票或会员信息汇总
"哦我那个票据怎么没拿上,你们是要给我寄过来了",配送行程单,15,查询行程单邮寄进度,申请及查询电子发票
"喂那个MU2972航班那个座位,翅膀是哪几个位置啊",查询机型,9,查询机型,办理值机选座
我想改一张改一张国内机票，,修改客票或会员信息汇总,29,办理客票改期,办理客票改期
那个我买的飞机票那个时间延误了，到底是十点还是十一点，,查询航班动态,11,办理客票改期,办理客票改期
帮我找，不正常航班，小组，,办理客票改期,2,人工服务,人工服务
我早一点半的这个，晚上要补保险，现在我想要退票，,办理航班退票,3,办理航班退票,咨询保险业务
那个我需要那个呃发票邮寄发票，有，发票抬头错误了，,申请及查询电子发票,40,配送行程单,配送行程单
我想请问一下国际检疫证明可以再用吗？,办理小动物运输,1,咨询乘机证件规定,咨询新冠肺炎防控要求
我想改一下那个ａｐｐ上面的那个名字，,修改客票或会员信息汇总,29,修改会员资料,修改会员资料
嗯咨询那个改那个机票改签的有没有出票，,验证电子客票,12,办理客票改期,办理客票改期
我要确定，东航伦敦到上海航班的那个运行情况，4月1号的，,查询航班动态,11,查询航班动态,查询航班动态或预订客票
"你们,你们的客服怎么打打不进去,我聊聊",人工服务,13,人工服务,办理网站业务
我想要退票，另外，就想知道退票的流程，嗯，现在退到哪了，,办理航班退票,3,查询机票退款进度,查询机票退款进度
我想重新输入一个人的订票号，,验证电子客票,12,预订客票或兑换积分,预订客票
"嗯,我想预订5月十号从上海飞香港的机票",预订客票或兑换积分,21,预订客票或兑换积分,预订客票
请问一下老人乘坐呃飞机需要带氧气，,办理高龄老人,7,办理用氧旅客,办理用氧旅客
请问能不能再给呃请问能不能给，在加拿大滞留的中国，老人买票，,预订客票,4,办理高龄老人,办理高龄老人
机票变更，,办理客票改期,2,办理客票改期,修改客票或会员信息汇总
"我当时订成人票好像预留的是36A跟36B,麻烦儿童票帮我留在一起",办理值机选座,22,办理值机选座,预订客票或兑换积分
预订多伦多回中国的机票，,预订客票或兑换积分,21,预订客票,预订客票
出生证明可不可以取票，,咨询乘机证件规定,32,咨询乘机证件规定,办理值机选座
"嗯我想查询一下,mu9595,十二点,12点40,开票的那一班",查询航班动态,11,查询航班动态,预订客票
诶你好，小董，我是明天早上6点45的飞机从青岛飞舟山的，还接到信息了，说是去舟山的时候，得在咱们这边带着七日内的核酸检测报告，那我们明天早上6点45的飞机，现在也不能办理啊，那我们，现在不想去了，办退票手续怎么办呢，,咨询新冠肺炎防控要求,0,咨询新冠肺炎防控要求,办理航班退票
嗯我，我有，我提交了一张退票我想问一下什么时候可以退下来，帮我转人工服务，,查询机票退款进度,6,查询机票退款进度,办理航班退票
你帮我查一下七呃7月15号9点55分到，宁蒗的，,查询航班动态或预订客票,16,查询航班动态,查询航班动态
我查询一下我原来订的机票好像时间变更了，你帮我查一下是不是确认一下，,办理客票改期,2,验证电子客票,验证电子客票
本人2月2日的航班还不能办理登机牌,办理网站业务,23,办理值机选座,办理值机选座
这个航班取消钱什么时候退给我们，,查询机票退款进度,6,办理航班退票,办理航班退票
我想查一下，263，5319731018，订单号MU552航班什么时候起飞，,查询航班动态,11,查询航班动态,验证电子客票
喂那个从英国飞长沙的飞机还有没有,查询航班动态或预订客票,16,查询航班动态或预订客票,预订客票
改签证，a，不是不是说错了，,咨询签证相关问题,30,咨询签证相关问题,修改客票或会员信息汇总
航班安排，,办理客票改期,2,查询航班动态或预订客票,查询航班动态或预订客票
嗯我退票服服务，还没有坐下来，我不知道怎么办，,查询机票退款进度,6,办理航班退票,办理航班退票
