text,intent,labelIndex,ERNIE(预训练模型),Bi-LSTM(非预训练模型)
请问一下那个呃更改航班更改航班之后那个更更改成功了，这个款，原来的那个票款怎么退，,办理客票改期,2,办理航班退票,办理客票改期
请问我订的机票怎么呃，明天的飞机票，呃今天刚才刚给我发了个信息怎么给我取消了呢，,办理客票改期,2,查询航班动态,办理客票改期
查询航班动态，转人工服务，,查询航班动态,11,人工服务,查询航班动态
我查询我的退款，,办理航班退票,3,查询机票退款进度,办理航班退票
我说我想问一下我明天的票是9点55分的然后他们给我取取消掉了，,办理客票改期,2,查询航班动态,办理客票改期
"嗯,给密码,呃给年满十二周岁的呃,初中生,购买,嗯飞机票,但是上面显示的是e,不支持户口本儿,这种方式,买票,怎么办",预订客票,4,咨询乘机证件规定,预订客票
那个请帮我核对一下那个护照的信息，,修改客票或会员信息汇总,29,验证电子客票,修改客票或会员信息汇总
那个还还我，机场到盐城的那个六号的票，是不是改到七号了，,办理客票改期,2,验证电子客票,办理客票改期
帮我转，网上客服，,人工服务,13,办理网站业务,人工服务
请问我怎么查里程积分少于1万1的目的地,兑换积分,41,查询积分,兑换积分
就是我订购了ｍｕ五二零七，一月三十一日上海至柳州的航班，机票款是一千八百七十五元被扣了，,办理航班退票,3,预订客票,办理航班退票
哦我的机票什么时候可以退给我，,查询机票退款进度,6,办理航班退票,查询机票退款进度
更换登机人，,修改客票或会员信息汇总,29,办理客票改期,修改客票或会员信息汇总
那个会员会员卡，注册的时候就错了，想想申请注销重新申请，重新注册，,注销会员,79,注册会员,注销会员
您好我想查一下机票5月13号米兰到中国的机票，,预订客票或兑换积分,21,预订客票,预订客票或兑换积分
我说你们这个飞机是不是退票，退后退后，一个一个小时又在起飞了，,办理航班退票,3,查询航班动态,办理航班退票
一直显示在退票中到底是怎么回事啊，,办理航班退票,3,查询机票退款进度,办理航班退票
嗯我想要知道，4月4号，MU738的，,查询航班动态,11,查询航班动态或预订客票,查询航班动态
非自愿改期和退票收服务费吗？,办理客票改期,2,办理航班退票,办理客票改期
***呃你好那个我现在从那个南京去广州就是晚上十点多的，嗯然后我的拿买的时候拿护照买的，现在我要改成身份证的,修改客票证件,44,修改客票或会员信息汇总,修改客票证件
我说北京到广州白云的那个飞机票是不是改时间了,验证电子客票,12,查询航班动态,验证电子客票
我想托运货物，,咨询货运相关问题,47,咨询托运及非托运行李规定,咨询货运相关问题
我要改签我要人工改签，,办理客票改期,2,人工服务,办理客票改期
哎我现在那个能够把飞机票有一个人的名字字写错了现在我改签可以不或者退票，,修改客票姓名,27,办理客票改期,修改客票姓名
"我的积分,客服",查询积分,62,人工服务,查询积分
查一下六月上海飞首尔的机票，,预订客票或兑换积分,21,预订客票或验证电子客票,预订客票或兑换积分
你好请问呃，就是五个一范围内，从新加坡到上海的航班号是多少，,查询航班动态或预订客票,16,预订客票或兑换积分,查询航班动态或预订客票
需要美国飞到上海的机票，,预订客票或兑换积分,21,预订客票,预订客票或兑换积分
请问那个呃，千，5745，消毒时间，可以在飞机上免费托运行李吗，上飞机，东航的飞机，,咨询托运及非托运行李规定,33,咨询特殊物品运输规定,咨询托运及非托运行李规定
嗯你好我不是买那个机票正规那个机票是不是买重买呀，,办理航班退票,3,预订客票,办理航班退票
麻烦帮我查一下4月2号，金边到上海的，MU6760，还直飞吗？,查询航班动态,11,查询航班动态或预订客票,查询航班动态
那个呃，明天8点30，航班取消了没有改签到7点30吗？,办理客票改期,2,验证电子客票,办理客票改期
嗯我想问一下我那个航班取消退退款退票款什么时候能到，,办理航班退票,3,查询机票退款进度,办理航班退票
嗯我订了机票想确认一下，婴儿能不能顺利的上飞机，,验证电子客票,12,咨询乘机规定,验证电子客票
请问六月份的飞机，每天都能飞吗，多伦多飞上海的，,查询航班动态或预订客票,16,预订客票,查询航班动态或预订客票
你好我问一下，现在从日本飞往大连呢，最近的航班是哪一天，,查询航班动态或预订客票,16,预订客票或兑换积分,查询航班动态或预订客票
改期的证明，,办理客票改期,2,配送行程单,办理客票改期
"呃我想问一下,咸阳到张家界的飞机,就是,九点半的那一趟,我能不能呃,是今天,有没有那个呃延延机",查询航班动态,11,办理客票改期,查询航班动态
机票改哦不机票退退票，,办理航班退票,3,办理客票改期,办理航班退票
今天飞呃昆明飞湛江的还有没有票,预订客票,4,预订客票或兑换积分,预订客票
啊我想那个人工客服修改那个信息，,修改客票或会员信息汇总,29,人工服务,修改客票或会员信息汇总
诶你好我我有一张有个机票改签了，只有一个人成功了，然后有另外两个，嗯在取票的时候说没有成功，,办理客票改期,2,验证电子客票,办理客票改期
怎样确认8.4的里程积分,查询积分,62,补登积分,查询积分
请问我的发票给我邮过来，,配送行程单,15,查询行程单邮寄进度,配送行程单
呃6月21号从西安到揭阳的飞机票怎么取消了是怎么回事啊，,查询航班动态,11,办理客票改期,查询航班动态
诶你好我想问一下就是4月14号的，因为昨天晚上我又存了一个关于美洲的时候，从国外航班飞到国内只有一班嘛然后我想问一下这个，10月14号的，这个航班有没有被取消，其实不是，到上海的直飞的航班有没有被取消，,查询航班动态,11,办理客票改期,查询航班动态
我要订香港的是那个飞机票，,预订客票或兑换积分,21,预订客票,预订客票或兑换积分
人工服务，积分，,人工服务,13,会员服务其他,人工服务
登机需要需要的一些，,咨询乘机规定,59,办理值机选座,咨询乘机规定
我要转接人工，查询航班，,人工服务,13,查询航班动态或预订客票,人工服务
呃，就是就是，呃那个有你们发信息来给我们说那个呃车里边那个飞机票已经改了，那么我想问的是就是呃，已经从6点20改到一点半了吗，还是没有改，只是通知我们然后让我们决定要不要改，那种，,办理客票改期,2,验证电子客票,办理客票改期
查询机票已经改签退了的怎么今天还收到登机的通知，,办理客票改期,2,验证电子客票,办理客票改期
嗯那个我需要拿之前的登机牌,办理值机选座,22,咨询登机牌问题,办理值机选座
咨询一下，马来西亚吉隆坡回到中国的，机票几号有，,预订客票,4,预订客票或兑换积分,预订客票
我要咨询，申请银卡的事，,查询会员升级或保级,70,注册会员,查询会员升级或保级
"嗯。。改签之后,行程单怎样打印",申请及查询电子发票,40,配送行程单,申请及查询电子发票
修改订单信息，烦不烦，,修改客票或会员信息汇总,29,查询订单,修改客票或会员信息汇总
我要变更，小飞人的姓名，,修改会员资料,14,修改客票或会员信息汇总,修改会员资料
"你好,我想预定一下机票从。沈阳到广州,然后,我不知道现在里程积累有多少,如果里程不够,是不是可以。补一下差价。谢谢",兑换积分,41,补登积分,兑换积分
更换绑定卡号的手机号，,修改客票或会员信息汇总,29,修改会员资料,修改客票或会员信息汇总
我买的，硕放机场到西安咸阳的飞机到现在都没有出，航班是咋回事，,查询航班动态,11,查询航班动态或预订客票,查询航班动态
港澳通行证已经取消值机是不是在南航航空航空公司更改更改姓名，名，,修改客票姓名,27,修改客票或会员信息汇总,修改客票姓名
嗯换票或者是退票业务，,办理航班退票,3,办理客票改期,办理航班退票
他说物品的规定，,咨询托运及非托运行李规定,33,咨询特殊物品运输规定,咨询托运及非托运行李规定
，长春到上海的话需要提前填写什么，健康申请卡吗？,申请健康申明,49,咨询新冠肺炎防控要求,申请健康申明
