text,intent,labelIndex,ERNIE(预训练模型),Bi-LSTM(非预训练模型)
就是我我已经买了飞机票然后我两个小孩就是呃那个户口本，就是已经更新换了新的，我手上的是持那个，有的是那本旧的旧的，上面就是已经被那个公安局盖章了就是已经是不能使用了，我经常不能使用的话，呃坐飞机是不是没有关系，,咨询乘机证件规定,32,修改客票证件,办理客票改期
机票退改后的那个发票怎么开呀，,申请及查询电子发票,40,配送行程单,申请及查询电子发票
六月呃飞往韩国的飞机票，有哪些，,预订客票,4,预订客票或兑换积分,查询航班动态或预订客票
我问一下，如果是我，取消航班，那这，这边的话是怎么个取消法，但是我的航班是往返我我买的票是往返的票，我已经做了，往往从济南到泸州的机票，然后从郑州到济南，我想取消是怎么个取消法法，,办理航班退票,3,办理客票改期,办理航班退票
嗯我在网上订的，明天晚上兰州飞成都的机票然后现在航班通知我取消了，现在，因为我在网上已经办理了值机，现在退票退不了，,取消值机,36,办理航班退票,办理航班退票
呃，更正一下，机票的那个身份证，信息类型，,办理网站业务,23,修改客票证件,修改客票或会员信息汇总
"哦我那个票据怎么没拿上,你们是要给我寄过来了",配送行程单,15,查询行程单邮寄进度,申请及查询电子发票
婴儿占座，,预订客票,4,咨询占座行李,预订客票
我想咨询一下刚刚我这边显示有一个航班号取消，,查询航班动态,11,办理客票改期,查询航班动态
我没有收到，退票费，,查询机票退款进度,6,办理航班退票,查询机票退款进度
我想改一张改一张国内机票，,修改客票或会员信息汇总,29,办理客票改期,办理客票改期
那个我买的飞机票那个时间延误了，到底是十点还是十一点，,查询航班动态,11,办理客票改期,办理客票改期
帮我找，不正常航班，小组，,办理客票改期,2,人工服务,人工服务
那个我需要那个呃发票邮寄发票，有，发票抬头错误了，,申请及查询电子发票,40,配送行程单,配送行程单
我想请问一下国际检疫证明可以再用吗？,办理小动物运输,1,咨询乘机证件规定,咨询新冠肺炎防控要求
我想改一下那个ａｐｐ上面的那个名字，,修改客票或会员信息汇总,29,修改会员资料,修改会员资料
嗯咨询那个改那个机票改签的有没有出票，,验证电子客票,12,办理客票改期,办理客票改期
我想要退票，另外，就想知道退票的流程，嗯，现在退到哪了，,办理航班退票,3,查询机票退款进度,查询机票退款进度
我想重新输入一个人的订票号，,验证电子客票,12,预订客票或兑换积分,预订客票
请问一下老人乘坐呃飞机需要带氧气，,办理高龄老人,7,办理用氧旅客,办理用氧旅客
请问能不能再给呃请问能不能给，在加拿大滞留的中国，老人买票，,预订客票,4,办理高龄老人,办理高龄老人
我我买的2月8号的飞机航班取消，是不是改成，2月9号7点55，,办理客票改期,2,查询航班动态,办理客票改期
预订多伦多回中国的机票，,预订客票或兑换积分,21,预订客票,预订客票
对你不是4月3号，美国飞上海的东方航空的飞机取消没有航班，,查询航班动态,11,办理客票改期,查询航班动态
你帮我查一下七呃7月15号9点55分到，宁蒗的，,查询航班动态或预订客票,16,查询航班动态,查询航班动态
我查询一下我原来订的机票好像时间变更了，你帮我查一下是不是确认一下，,办理客票改期,2,验证电子客票,验证电子客票
本人2月2日的航班还不能办理登机牌,办理网站业务,23,办理值机选座,办理值机选座
牵扯，退票，你发信息，买的机票就是改签了需要退票，,办理客票改期,2,办理航班退票,办理客票改期
这个航班取消钱什么时候退给我们，,查询机票退款进度,6,办理航班退票,办理航班退票
嗯我想问一下就是说如果取消的话，嗯，明天就不能起飞了是吧，,查询航班动态,11,办理客票改期,查询航班动态
航班安排，,办理客票改期,2,查询航班动态或预订客票,查询航班动态或预订客票
这段时间有没有去菲律宾马尼拉的机票,预订客票或兑换积分,21,预订客票,预订客票或兑换积分
嗯我退票服服务，还没有坐下来，我不知道怎么办，,查询机票退款进度,6,办理航班退票,办理航班退票
"嗯,您好,5月30号的时候,我,呃我买了贵阳到墨尔本的票,但是因为我没有去,呃因为那个飞机延误,所以后程的那个,呃呃飞机,我们,航班,我没有乘坐,然后我在那个去哪上申请了退票票,但是已经是一个月了,我的款到现在都还没打,还没有回呢,还没有返回到我的账户",查询机票退款进度,6,办理客票改期,查询机票退款进度
咨询航班状态,查询航班动态或预订客票,16,查询航班动态,查询航班动态
查询东方航空MU5762在哪个登机口登机，在几号门,查询航站楼信息,51,咨询登机口问题,咨询登机口问题
我问一下，航班从纽约回到上海的时间，又改期了是为什么？,查询航班动态,11,办理客票改期,办理客票改期
你好我本来是今天晚上7点20飞那个郑州的飞机但是我没有接到他的电话说改成早上11点40了，,验证电子客票,12,办理客票改期,办理客票改期
我想咨询一下，外国人入境登机有一些什么规定，,咨询乘机规定,59,咨询乘机证件规定,咨询新冠肺炎防控要求
您好我想询问一下货物托运，,咨询货运相关问题,47,咨询托运及非托运行李规定,咨询货运相关问题
嗯我的那个退票费用，我要保证，退票退票退票，我需要打印发票，明白，,配送行程单,15,申请及查询电子发票,申请及查询电子发票
帮我查一下我的那个呃有一个那个票，没法寄了，已经过期了，,配送行程单,15,办理客票改期,办理客票改期
"呃是这样的就是,你,我呢就是,没有赶上,这个航班,那么现在的话呢,我又不想嗯不想继续,这个行程了,能不能帮我把这张票,那个取消掉呢,就是我不做了",办理航班退票,3,取消值机,办理客票改期
嗯就是取消预订，之前预订了但是，我现在能飞了，所以我把之前订的十八号的航班取消掉，,办理客票改期,2,办理航班退票,办理航班退票
我订的5月3号从南京禄口飞大庆的航班取消了是吗？,验证电子客票,12,查询航班动态,查询航班动态
我也想，补票怎么补呢，,预订客票,4,咨询候补登机,预订客票
刚才我接了微信了，怎么取消了，飞往那个延吉的从烟台从烟台，,办理客票改期,2,查询航班动态,查询航班动态
"嗯,你好啊,就是我购买那个呃,一般,有广州到宜昌的机票,的,就是其中有一个,姚勇的身份证号码,呃,可能输入错误了,这个有没有购票成功呢",验证电子客票,12,修改客票证件,修改客票证件
我订了，1月15号到期，机票到南京禄口的，为什么取消掉了，,查询航班动态,11,办理客票改期,查询航班动态
给我转接人工服务，我是4月5号从加拿大然后飞国内的航班现在出了问题现在就是收到短信说取消该趟航班，但是官网上正常显示，给我接人工，,人工服务,13,查询航班动态,查询航班动态
我是想问一下呃，十月份的，这班飞机是怎么安排的，,查询航班动态或预订客票,16,查询航班动态,办理客票改期
我想查询一下22号8点35到宁波的宁波栎社机场的机票，,预订客票或兑换积分,21,预订客票或验证电子客票,预订客票
那你是，这个运动会呀，更改一次的怎么票还取不出来，,查询航站楼信息,51,办理客票改期,办理客票改期
转了转了转了转去，,人工服务,13,办理客票改期,人工服务
你好我的那个航班，那个，我之前退票但是这个航班现在被取消了所以航空公司又自动给我换了一个时间但是我的票是已经退了但是她没有审核通过，,办理航班退票,3,查询机票退款进度,办理航班退票
嗯，请问退机票的款，目什么时候下发，,办理航班退票,3,查询机票退款进度,办理航班退票
嗯我要查询退票信息，,办理航班退票,3,查询机票退款进度,办理航班退票
已经三周了已经三周了，退退票，已经删除了，,办理客票改期,2,办理航班退票,办理航班退票
你好，想知道从武汉机场出发的，呃那个安检手续，,查询航站楼信息,51,咨询安检相关问题,咨询安检相关问题
呃退票，转人工服务，,人工服务,13,办理航班退票,人工服务
我想查一下从北京到波士顿的航班，,查询航班动态,11,查询航班动态或预订客票,查询航班动态或预订客票
机票乘机人写错了可以更换吗？,修改客票或会员信息汇总,29,修改客票姓名,修改客票姓名
怎样办理登机手续，,咨询乘机规定,59,办理值机选座,办理值机选座
你给我取消了你现在给我取消了，以后用我手机，,修改客票联系方式,52,修改客票或会员信息汇总,办理客票改期
