text,intent,labelIndex,ERNIE(预训练模型),Bi-LSTM(非预训练模型)
我要修改预留的电话号码，,修改客票或会员信息汇总,29,修改客票或会员信息汇总,修改客票联系方式
我已经买完机票了但是怕怕那个有疫情，如果一停回去，我是买返十天的嘛，十天的嘛如果一天有十五天就是十五天，我们隔离，我们就不回去，那全款给不给我们退票吧，,咨询新冠肺炎防控要求,0,咨询新冠肺炎防控要求,办理航班退票
"请帮助我,订机票找人工服务",预订客票或兑换积分,21,预订客票或兑换积分,人工服务
我那个买的飞机票，啊买飞机票，伊春到上海的航班取消了，为什么要收，收取费用啊，,办理客票改期,2,办理客票改期,办理航班退票
一提一提，登机咨询，,咨询乘机规定,59,咨询乘机规定,办理值机选座
今天下午五点半到七点十分从无锡到大连机票取消了吗,验证电子客票,12,验证电子客票,查询航班动态
我需要退票我需要看是否成功，,查询机票退款进度,6,查询机票退款进度,办理航班退票
我知道我知道啊我问一下，为什么要换，更改那个日期的，更改时间起飞呢，,办理客票改期,2,办理客票改期,验证电子客票
我想了解一下，带婴儿上飞机，想要，选一下座位，或者升舱，,办理值机选座,22,办理值机选座,办理客票升舱
需要预订曼谷至国内的航班，,预订客票或兑换积分,21,预订客票或兑换积分,预订客票
嗯链接国际机票客服，,人工服务,13,人工服务,预订客票
哦我想问一下那个啥呃国际航班呃东方航空，这飞往飞往飞往泰国的那个啥，飞机上那个，行李托运液体不得超过多少毫升，,咨询特殊物品运输规定,8,咨询特殊物品运输规定,咨询托运及非托运行李规定
"我们一共买了8张票,有3个儿童,一个婴儿,希望能安排在一起",办理值机选座,22,办理值机选座,咨询乘机证件规定
"我问一下两岁两岁以下小孩坐飞机,没有出生证明照片,积分",咨询乘机证件规定,32,咨询乘机证件规定,补登积分
你好我那个手机号填错了，就是那个飞机的订单上，那么,修改客票联系方式,52,修改客票联系方式,办理网站业务
那个就是上飞机的话，电梯，能不能带能不能托运呢，就是，,咨询特殊物品运输规定,8,咨询特殊物品运输规定,咨询托运及非托运行李规定
查询今天晚上6点45的飞机飞南京的,查询航班动态或预订客票,16,查询航班动态或预订客票,查询航班动态
你说我是订票人我订了四张票其中有一张票我直接升就是了,办理客票升舱,72,办理客票升舱,验证电子客票
"那我问一下那个,嘤嘤,1588这个航班,怎么回事情",查询航班动态,11,查询航班动态,验证电子客票
星期一，嗯查改航班，,办理客票改期,2,办理客票改期,验证电子客票
我在第三方平台买的机票，就是，现在要发票，你们公司是他这个发票是你们公司开的吗？,申请及查询电子发票,40,申请及查询电子发票,配送行程单
我需要把我的改签票的费用已报销，可以给我打个电，发票吗？,配送行程单,15,配送行程单,申请及查询电子发票
这个航这个航班，不去厦门吗？,查询航班动态,11,查询航班动态,查询航班动态或预订客票
退票未审核，什么意思，,查询机票退款进度,6,查询机票退款进度,办理航班退票
那个航班取消了我那个改签的话改签不了，所以，已经值机了，,取消值机,36,取消值机,办理客票改期
上海到奥克兰这个这个好像是改公务舱,办理客票升舱,72,办理客票升舱,办理客票改期
嗯占座费是多少呢，,咨询占座行李,64,咨询占座行李,办理值机选座
国际机票查票，,预订客票或兑换积分,21,预订客票或兑换积分,验证电子客票
一下汕头是哪个机场,查询机场或营业部信息,24,查询机场或营业部信息,查询航班动态
查询国际机票业务办理，,预订客票或兑换积分,21,预订客票或兑换积分,预订客票
你好我想问一下从柬埔寨飞昆明的航班，什么时候能买到呀，,预订客票,4,预订客票,查询航班动态或预订客票
你好我想咨询一下乘坐飞机可以带到那个一级的容量是多少，,咨询托运及非托运行李规定,33,咨询托运及非托运行李规定,咨询特殊物品运输规定
麻烦你帮我看看有没有56c 没有的话看看55,办理值机选座,22,办理值机选座,验证电子客票
"怎么样可以办理那个,东方航空的金卡会员",查询会员升级或保级,70,查询会员升级或保级,注册会员
想官网订的，,办理网站业务,23,办理网站业务,查询航班动态
喂你好我那个十二号的票退票为什么没有申请成功,办理航班退票,3,办理航班退票,查询机票退款进度
您在帮我看一下，最早积分能兑换的机票是几月几号？,兑换积分,41,兑换积分,验证电子客票
我想查一下，mmu5417航班，,查询航班动态或预订客票,16,查询航班动态或预订客票,查询航班动态
我想查4月29号MU590，从旧金山飞往上海的航班的情况，国际，属于国际航班，,查询航班动态,11,查询航班动态,查询航班动态或预订客票
请问一下现在他坐飞机要不要做事，嘿嘿嘿，转，剪成啊，,咨询新冠肺炎防控要求,0,咨询新冠肺炎防控要求,办理客票改期
那我是不是可以迟一点去机场啊，,咨询乘机时限,31,咨询乘机时限,办理客票改期
我有一张票想退,办理航班退票,3,办理航班退票,办理客票改期
"您好,我想问问您这边可以帮忙出行程单吗?我们行程已经完成了",申请及查询电子发票,40,申请及查询电子发票,验证电子客票
帮我转接人工客服，办理退票，,办理航班退票,3,办理航班退票,人工服务
给我接人工台我要看一看那个马尼拉飞到上海的飞机能飞不，,查询航班动态,11,查询航班动态,人工服务
我想问出行国外，应该有行程单。,配送行程单,15,配送行程单,申请及查询电子发票
"我的航班取消了,我,机票也不想用了",办理航班退票,3,办理航班退票,办理客票改期
嗯发票开具，,配送行程单,15,配送行程单,申请及查询电子发票
"我想问一下我在手机上面办理那个登机牌,他,我添加同行人的时候他有一个添加乘客的卡号,那个怎么填呀,那个指的是什么号",办理值机选座,22,办理值机选座,办理网站业务
预订国内机票，转人工服务，,人工服务,13,人工服务,预订客票或兑换积分
青岛到沈阳的机票，你给定十点半的，,预订客票,4,预订客票,查询航班动态
"哎你好我想问一下就是我现在是东方航空的会员但是我之前的里程,现在怎么接不上呢",补登积分,39,补登积分,兑换积分
喂你好，能够，给我查一下那个我刚才乘坐的那个飞机，那边，我的身份证掉了能不能查一下，,查询遗失物品,34,查询遗失物品,验证电子客票
我要买机票给我转人工服务，我不想听你听语音，,预订客票,4,预订客票,人工服务
嗯我这个是呃，本本身是，嗯那个4月15号，明天走，咋会，改签的是4月16号然后那个嗯能不能退啊这个，,办理航班退票,3,办理航班退票,办理客票改期
那个我确定一下看是不是我订的这个飞机这个航班取消了，,查询航班动态,11,查询航班动态,办理客票改期
我明天去浦东的航班，为什么没有，登机牌信息，,咨询登机牌问题,25,咨询登机牌问题,办理值机选座
我想要查询一下我之前申请的退票退款什么时候能给我退的，,办理航班退票,3,办理航班退票,查询机票退款进度
查询邮递进度，,查询行程单邮寄进度,17,查询行程单邮寄进度,咨询货运相关问题
帮我查一下9月17号首尔到烟台的机票，,预订客票或验证电子客票,45,预订客票或验证电子客票,预订客票或兑换积分
我的飞机延误到中午一点，但是我值机的话是要几点钟过去，,咨询乘机时限,31,咨询乘机时限,办理值机选座
对你好改到大阪吧，我从名古屋开坐车就过去了,办理客票改期,2,办理客票改期,查询航班动态
可否取消机票，,办理航班退票,3,办理航班退票,办理客票改期
我的意思就是啥，就是咱们那个啊国内飞机就是从长春到上海的飞机，呃，落地了，去革步不离，,咨询新冠肺炎防控要求,0,咨询新冠肺炎防控要求,查询航班动态
那要那个客服人工，订餐，,查询航班餐食,69,查询航班餐食,人工服务
上海航空能不能够接受，对公的银行账号，支付，,办理集团客户业务,75,办理集团客户业务,咨询新冠肺炎防控要求
哎你好我想问一下这个我有三张退款，我想和你们核实一下，我这边是携程的，,办理航班退票,3,办理航班退票,查询机票退款进度
啊我想要将机票改期啊想询问有没有机位，,办理客票改期,2,办理客票改期,办理值机选座
我想在在网上预约订个老年护送服务，,办理高龄老人,7,办理高龄老人,预订客票
APP上调整电话号码,修改会员资料,14,修改会员资料,办理网站业务
末满12岁的怎样单独乘机？,办理无成人陪伴儿童,18,办理无成人陪伴儿童,办理小动物运输
"修改会员卡密码,手机号",修改会员密码,26,修改会员密码,修改会员资料
你好帮我查一下MU2169的登机口是几号，,查询航站楼信息,51,查询航站楼信息,咨询登机口问题
